order_id,order_date,customer_id,product,category,price,quantity
7170,2024-09-17,4125,Laptop,Electronics,800,1
7171,2024-11-26,2889,Phone,Electronics,500,4
7172,2024-08-27,4337,Shoes,Fashion,120,1
7173,2024-03-30,1863,Tablet,Electronics,300,4
7174,2024-12-25,1015,Headphones,Electronics,80,4
7175,2024-06-17,2418,Tablet,Electronics,300,3
7176,2024-12-04,1218,Watch,Accessories,150,2
7177,2024-09-20,1512,Tablet,Electronics,300,1
7178,2024-03-03,3396,Sunglasses,Accessories,90,4
7179,2024-03-30,4216,Backpack,Accessories,60,2
7180,2024-12-30,2571,Phone,Electronics,500,4
7181,2024-01-28,3769,Tablet,Electronics,300,3
7182,2024-08-30,3092,Headphones,Electronics,80,3
7183,2024-02-17,1718,Laptop,Electronics,800,1
7184,2024-10-17,1079,Backpack,Accessories,60,4
7185,2024-11-01,3353,Tablet,Electronics,300,2
7186,2024-03-06,4151,Tablet,Electronics,300,3
7187,2024-05-04,3394,Laptop,Electronics,800,1
7188,2024-11-05,2463,Shoes,Fashion,120,4
7189,2024-12-23,1022,Watch,Accessories,150,2
7190,2024-02-04,1544,Laptop,Electronics,800,2
7191,2024-06-03,4746,Camera,Electronics,700,2
7192,2024-06-18,4534,Tablet,Electronics,300,1
7193,2024-08-27,3144,Sunglasses,Accessories,90,1
7194,2024-12-28,4402,Phone,Electronics,500,4
7195,2024-02-24,4210,Phone,Electronics,500,1
7196,2024-05-11,4403,Phone,Electronics,500,1
7197,2024-03-03,3165,Camera,Electronics,700,3
7198,2024-01-30,4615,Backpack,Accessories,60,1
7199,2024-11-11,1917,Laptop,Electronics,800,1
7200,2024-04-11,2120,Sunglasses,Accessories,90,2
7201,2024-02-17,2181,Laptop,Electronics,800,4
7202,2024-03-27,2892,Headphones,Electronics,80,3
7203,2024-05-11,1429,Backpack,Accessories,60,3
7204,2024-02-19,3089,Sunglasses,Accessories,90,4
7205,2024-10-09,2835,Laptop,Electronics,800,1
7206,2024-05-13,2493,Sunglasses,Accessories,90,4
7207,2024-01-15,1539,Shoes,Fashion,120,4
7208,2024-04-30,4944,Shoes,Fashion,120,4
7209,2024-12-22,2229,T-Shirt,Fashion,40,3
7210,2024-01-05,1850,Sunglasses,Accessories,90,4
7211,2024-06-08,1054,Shoes,Fashion,120,2
7212,2024-01-18,4065,Sunglasses,Accessories,90,3
7213,2024-06-08,1228,Watch,Accessories,150,2
7214,2024-05-01,2985,Headphones,Electronics,80,3
7215,2024-01-15,4548,Headphones,Electronics,80,3
7216,2024-11-02,2194,Laptop,Electronics,800,3
7217,2024-05-09,4713,Laptop,Electronics,800,4
7218,2024-10-04,4335,Phone,Electronics,500,1
7219,2024-03-21,3120,Backpack,Accessories,60,2
7220,2024-03-15,4253,Tablet,Electronics,300,2
7221,2024-02-14,1269,Camera,Electronics,700,4
7222,2024-03-05,4245,Camera,Electronics,700,4
7223,2024-08-19,4386,T-Shirt,Fashion,40,2
7224,2024-08-22,3693,Sunglasses,Accessories,90,2
7225,2024-05-14,2811,Laptop,Electronics,800,2
7226,2024-04-15,2587,Tablet,Electronics,300,4
7227,2024-12-13,1157,Laptop,Electronics,800,1
7228,2024-03-30,3556,Laptop,Electronics,800,3
7229,2024-10-18,1957,Tablet,Electronics,300,3
7230,2024-02-17,2739,Tablet,Electronics,300,4
7231,2024-12-07,3065,Phone,Electronics,500,4
7232,2024-01-07,4513,Sunglasses,Accessories,90,4
7233,2024-08-02,4373,Phone,Electronics,500,1
7234,2024-10-18,2336,Laptop,Electronics,800,2
7235,2024-01-01,3606,Sunglasses,Accessories,90,2
7236,2024-11-13,4700,Laptop,Electronics,800,3
7237,2024-02-29,1818,Headphones,Electronics,80,4
7238,2024-01-13,4117,T-Shirt,Fashion,40,3
7239,2024-07-28,2085,Sunglasses,Accessories,90,1
7240,2024-01-15,2346,Tablet,Electronics,300,2
7241,2024-03-17,4430,Backpack,Accessories,60,3
7242,2024-07-29,1754,Tablet,Electronics,300,3
7243,2024-12-23,2496,Phone,Electronics,500,3
7244,2024-01-14,2408,T-Shirt,Fashion,40,4
7245,2024-03-14,4183,Backpack,Accessories,60,2
7246,2024-06-20,2823,Shoes,Fashion,120,3
7247,2024-10-31,3139,Laptop,Electronics,800,2
7248,2024-07-31,4822,Sunglasses,Accessories,90,2
7249,2024-09-09,1326,Tablet,Electronics,300,3
7250,2024-07-08,2589,Laptop,Electronics,800,2
7251,2024-01-12,4720,Phone,Electronics,500,1
7252,2024-02-28,4210,Camera,Electronics,700,1
7253,2024-05-31,3216,Phone,Electronics,500,3
7254,2024-06-03,2122,Phone,Electronics,500,2
7255,2024-11-07,1218,Laptop,Electronics,800,2
7256,2024-07-22,3643,Camera,Electronics,700,4
7257,2024-07-27,1214,Headphones,Electronics,80,2
7258,2024-04-14,2808,Watch,Accessories,150,1
7259,2024-04-07,3658,Shoes,Fashion,120,4
7260,2024-05-18,4100,Tablet,Electronics,300,4
7261,2024-07-26,4343,Sunglasses,Accessories,90,4
7262,2024-06-12,4709,Backpack,Accessories,60,3
7263,2024-07-09,1368,Backpack,Accessories,60,3
7264,2024-07-21,1764,Headphones,Electronics,80,3
7265,2024-05-07,3039,Tablet,Electronics,300,2
7266,2024-08-04,4826,Laptop,Electronics,800,3
7267,2024-04-03,1814,Phone,Electronics,500,4
7268,2024-06-23,1271,Sunglasses,Accessories,90,1
7269,2024-01-01,3991,Backpack,Accessories,60,1
7270,2024-07-10,4821,Laptop,Electronics,800,2
7271,2024-08-26,3581,Sunglasses,Accessories,90,3
7272,2024-09-28,3825,Backpack,Accessories,60,2
7273,2024-07-12,1256,Shoes,Fashion,120,3
7274,2024-04-26,2380,Watch,Accessories,150,3
7275,2024-12-04,3492,Laptop,Electronics,800,2
7276,2024-02-29,3074,Backpack,Accessories,60,4
7277,2024-11-24,1785,Backpack,Accessories,60,4
7278,2024-11-16,1494,Camera,Electronics,700,1
7279,2024-02-19,1907,Watch,Accessories,150,2
7280,2024-09-12,2186,Backpack,Accessories,60,2
7281,2024-06-15,3980,T-Shirt,Fashion,40,2
7282,2024-10-05,1795,Sunglasses,Accessories,90,2
7283,2024-11-04,3606,Tablet,Electronics,300,4
7284,2024-11-17,4190,Sunglasses,Accessories,90,3
7285,2024-08-06,1131,Backpack,Accessories,60,2
7286,2024-07-12,4825,T-Shirt,Fashion,40,4
7287,2024-07-21,1651,Watch,Accessories,150,2
7288,2024-03-15,1588,Backpack,Accessories,60,1
7289,2024-12-16,2495,Laptop,Electronics,800,4
7290,2024-08-29,3119,Phone,Electronics,500,3
7291,2024-11-25,3635,Phone,Electronics,500,2
7292,2024-09-15,4786,Sunglasses,Accessories,90,3
7293,2024-10-24,4702,T-Shirt,Fashion,40,1
7294,2024-01-11,3974,T-Shirt,Fashion,40,4
7295,2024-03-09,1553,Sunglasses,Accessories,90,1
7296,2024-10-18,1614,Camera,Electronics,700,4
7297,2024-10-07,1051,Headphones,Electronics,80,3
7298,2024-09-09,1566,Laptop,Electronics,800,1
7299,2024-03-30,3866,Sunglasses,Accessories,90,3
7300,2024-01-29,1827,Phone,Electronics,500,2
7301,2024-04-07,1149,Phone,Electronics,500,1
7302,2024-08-01,3470,Sunglasses,Accessories,90,2
7303,2024-10-28,3411,Shoes,Fashion,120,4
7304,2024-04-29,4152,Sunglasses,Accessories,90,2
7305,2024-04-18,3407,Laptop,Electronics,800,4
7306,2024-11-27,2126,Shoes,Fashion,120,4
7307,2024-09-29,1541,Headphones,Electronics,80,1
7308,2024-10-28,2195,Shoes,Fashion,120,4
7309,2024-09-04,4773,Watch,Accessories,150,4
7310,2024-09-09,3514,Phone,Electronics,500,4
7311,2024-07-14,2279,Backpack,Accessories,60,3
7312,2024-10-17,3199,Phone,Electronics,500,4
7313,2024-08-12,1353,T-Shirt,Fashion,40,1
7314,2024-07-14,2101,Phone,Electronics,500,3
7315,2024-01-21,3970,Phone,Electronics,500,3
7316,2024-12-24,4440,Watch,Accessories,150,1
7317,2024-10-21,3580,Laptop,Electronics,800,1
7318,2024-03-08,2135,Laptop,Electronics,800,4
7319,2024-01-06,1815,Phone,Electronics,500,3
7320,2024-11-30,2367,Headphones,Electronics,80,4
7321,2024-03-22,1046,Headphones,Electronics,80,3
7322,2024-10-05,3893,Shoes,Fashion,120,2
7323,2024-07-15,1661,Watch,Accessories,150,3
7324,2024-12-28,3733,Headphones,Electronics,80,2
7325,2024-08-22,3097,Watch,Accessories,150,4
7326,2024-08-30,1913,Camera,Electronics,700,2
7327,2024-08-31,1189,Phone,Electronics,500,3
7328,2024-12-23,3119,Headphones,Electronics,80,1
7329,2024-10-12,1931,Backpack,Accessories,60,2
7330,2024-03-15,4876,Tablet,Electronics,300,1
7331,2024-12-10,1867,Shoes,Fashion,120,4
7332,2024-02-09,2657,T-Shirt,Fashion,40,4
7333,2024-07-23,1077,Headphones,Electronics,80,4
7334,2024-07-30,2487,Tablet,Electronics,300,2
7335,2024-06-20,3333,Phone,Electronics,500,2
7336,2024-11-17,2078,Phone,Electronics,500,2
7337,2024-12-22,4505,Phone,Electronics,500,4
7338,2024-02-12,3392,Shoes,Fashion,120,3
7339,2024-07-03,3290,T-Shirt,Fashion,40,1
7340,2024-04-01,4710,Sunglasses,Accessories,90,1
7341,2024-10-09,2411,Camera,Electronics,700,1
7342,2024-11-12,4324,Sunglasses,Accessories,90,3
7343,2024-07-10,4163,Camera,Electronics,700,4
7344,2024-03-13,2619,Phone,Electronics,500,1
7345,2024-05-08,4447,Shoes,Fashion,120,3
7346,2024-06-10,3587,Sunglasses,Accessories,90,2
7347,2024-06-12,4072,Watch,Accessories,150,3
7348,2024-10-30,1672,Phone,Electronics,500,3
7349,2024-12-29,4456,Shoes,Fashion,120,1
7350,2024-03-05,3161,Headphones,Electronics,80,2
7351,2024-04-30,1382,Shoes,Fashion,120,1
7352,2024-01-12,3363,Sunglasses,Accessories,90,2
7353,2024-01-21,1846,Tablet,Electronics,300,1
7354,2024-04-25,3527,Headphones,Electronics,80,2
7355,2024-01-16,3437,T-Shirt,Fashion,40,3
7356,2024-01-08,3472,Laptop,Electronics,800,2
7357,2024-12-25,3470,Backpack,Accessories,60,1
7358,2024-11-10,2122,Headphones,Electronics,80,3
7359,2024-03-31,3383,Headphones,Electronics,80,4
7360,2024-01-10,1029,Camera,Electronics,700,1
7361,2024-11-12,1843,Phone,Electronics,500,2
7362,2024-10-29,2360,Camera,Electronics,700,2
7363,2024-03-16,2273,Laptop,Electronics,800,1
7364,2024-02-03,3292,Sunglasses,Accessories,90,4
7365,2024-01-03,2327,Camera,Electronics,700,4
7366,2024-11-29,2813,Laptop,Electronics,800,4
7367,2024-11-15,4021,Phone,Electronics,500,2
7368,2024-02-24,1193,Backpack,Accessories,60,1
7369,2024-01-22,1970,Tablet,Electronics,300,2
7370,2024-10-30,2864,Tablet,Electronics,300,2
7371,2024-04-17,4655,Phone,Electronics,500,4
7372,2024-02-02,4426,Sunglasses,Accessories,90,3
7373,2024-11-05,3734,Headphones,Electronics,80,1
7374,2024-06-24,1393,Backpack,Accessories,60,2
7375,2024-11-10,4136,T-Shirt,Fashion,40,2
7376,2024-04-07,3328,Tablet,Electronics,300,2
7377,2024-03-28,4870,Tablet,Electronics,300,4
7378,2024-05-10,2080,Sunglasses,Accessories,90,1
7379,2024-03-28,1828,Backpack,Accessories,60,4
7380,2024-02-12,4846,T-Shirt,Fashion,40,1
7381,2024-02-21,2396,Shoes,Fashion,120,2
7382,2024-01-17,1488,Headphones,Electronics,80,1
7383,2024-01-04,4284,Camera,Electronics,700,3
7384,2024-06-05,4005,T-Shirt,Fashion,40,1
7385,2024-05-10,1050,Headphones,Electronics,80,4
7386,2024-09-10,2536,T-Shirt,Fashion,40,1
7387,2024-08-01,4100,Watch,Accessories,150,2
7388,2024-04-18,2495,Tablet,Electronics,300,3
7389,2024-11-14,2006,T-Shirt,Fashion,40,3
7390,2024-01-18,4010,Phone,Electronics,500,4
7391,2024-10-19,2091,Tablet,Electronics,300,3
7392,2024-09-01,3782,Watch,Accessories,150,2
7393,2024-09-13,1413,Watch,Accessories,150,1
7394,2024-03-11,2654,Phone,Electronics,500,1
7395,2024-08-17,4787,Tablet,Electronics,300,1
7396,2024-08-24,3029,T-Shirt,Fashion,40,1
7397,2024-08-14,1725,Camera,Electronics,700,1
7398,2024-08-20,4053,Backpack,Accessories,60,4
7399,2024-12-21,4003,Sunglasses,Accessories,90,1
7400,2024-12-26,2061,Sunglasses,Accessories,90,2
7401,2024-03-08,4746,Phone,Electronics,500,1
7402,2024-06-07,2662,T-Shirt,Fashion,40,3
7403,2024-09-11,3013,Watch,Accessories,150,4
7404,2024-10-28,4912,T-Shirt,Fashion,40,1
7405,2024-04-10,4996,Backpack,Accessories,60,4
7406,2024-07-21,3775,Shoes,Fashion,120,3
7407,2024-06-27,2945,Watch,Accessories,150,4
7408,2024-03-16,2078,Camera,Electronics,700,2
7409,2024-06-10,3844,Shoes,Fashion,120,2
7410,2024-12-11,2110,Headphones,Electronics,80,1
7411,2024-12-02,4136,Tablet,Electronics,300,4
7412,2024-03-16,2729,Headphones,Electronics,80,2
7413,2024-03-02,3703,Headphones,Electronics,80,3
7414,2024-01-17,3303,Headphones,Electronics,80,1
7415,2024-02-13,4519,T-Shirt,Fashion,40,1
7416,2024-06-26,4390,T-Shirt,Fashion,40,3
7417,2024-04-28,1985,Tablet,Electronics,300,2
7418,2024-03-03,1288,Tablet,Electronics,300,2
7419,2024-07-29,4226,Sunglasses,Accessories,90,2
7420,2024-07-30,2936,T-Shirt,Fashion,40,1
7421,2024-04-22,4958,Headphones,Electronics,80,2
7422,2024-05-24,3024,Headphones,Electronics,80,2
7423,2024-11-15,4407,Backpack,Accessories,60,3
7424,2024-12-19,3673,Backpack,Accessories,60,4
7425,2024-04-11,4012,Laptop,Electronics,800,4
7426,2024-10-25,2303,Sunglasses,Accessories,90,3
7427,2024-11-07,2992,Watch,Accessories,150,4
7428,2024-10-30,4251,Headphones,Electronics,80,3
7429,2024-04-09,2804,Headphones,Electronics,80,1
7430,2024-01-13,1524,Tablet,Electronics,300,1
7431,2024-06-13,3509,Tablet,Electronics,300,1
7432,2024-09-15,3567,T-Shirt,Fashion,40,3
7433,2024-10-24,2677,T-Shirt,Fashion,40,3
7434,2024-11-16,1125,Phone,Electronics,500,4
7435,2024-08-11,4219,Phone,Electronics,500,3
7436,2024-07-31,3451,T-Shirt,Fashion,40,3
7437,2024-11-11,2445,Phone,Electronics,500,1
7438,2024-05-30,1351,Backpack,Accessories,60,3
7439,2024-08-14,4373,Headphones,Electronics,80,2
7440,2024-12-17,4379,Sunglasses,Accessories,90,3
7441,2024-05-07,4071,Camera,Electronics,700,4
7442,2024-10-01,1902,Backpack,Accessories,60,3
7443,2024-10-15,3988,Backpack,Accessories,60,4
7444,2024-10-31,4801,Phone,Electronics,500,4
7445,2024-12-09,2562,Backpack,Accessories,60,1
7446,2024-04-07,4900,Backpack,Accessories,60,3
7447,2024-12-13,3092,Backpack,Accessories,60,4
7448,2024-12-17,1892,Camera,Electronics,700,2
7449,2024-04-09,1111,T-Shirt,Fashion,40,1
7450,2024-05-08,2380,Phone,Electronics,500,3
7451,2024-11-20,3188,Backpack,Accessories,60,4
7452,2024-04-28,1879,Headphones,Electronics,80,2
7453,2024-04-02,2855,Backpack,Accessories,60,2
7454,2024-07-01,2876,Watch,Accessories,150,4
7455,2024-03-21,2174,Camera,Electronics,700,1
7456,2024-03-08,4365,Backpack,Accessories,60,1
7457,2024-11-21,2071,Tablet,Electronics,300,4
7458,2024-02-14,3078,T-Shirt,Fashion,40,3
7459,2024-08-17,2439,Watch,Accessories,150,2
7460,2024-09-04,4142,Laptop,Electronics,800,3
7461,2024-03-10,2678,Sunglasses,Accessories,90,3
7462,2024-01-03,2014,Headphones,Electronics,80,2
7463,2024-03-23,3790,Phone,Electronics,500,3
7464,2024-06-11,3355,Laptop,Electronics,800,4
7465,2024-07-31,2706,Shoes,Fashion,120,3
7466,2024-08-07,3731,Sunglasses,Accessories,90,3
7467,2024-01-28,3392,Backpack,Accessories,60,3
7468,2024-02-21,2503,Shoes,Fashion,120,4
7469,2024-09-03,1708,Shoes,Fashion,120,2
7470,2024-10-04,2800,Tablet,Electronics,300,3
7471,2024-06-19,4151,Sunglasses,Accessories,90,3
7472,2024-05-08,2101,Watch,Accessories,150,3
7473,2024-01-31,2712,Camera,Electronics,700,1
7474,2024-06-04,1831,Laptop,Electronics,800,4
7475,2024-03-28,4459,Watch,Accessories,150,2
7476,2024-09-23,3001,Shoes,Fashion,120,3
7477,2024-03-13,2675,Shoes,Fashion,120,2
7478,2024-03-22,2588,T-Shirt,Fashion,40,2
7479,2024-10-29,2058,Shoes,Fashion,120,2
7480,2024-12-21,2656,Camera,Electronics,700,2
7481,2024-06-04,2320,T-Shirt,Fashion,40,2
7482,2024-02-15,3932,Headphones,Electronics,80,2
7483,2024-01-04,2533,Watch,Accessories,150,3
7484,2024-07-23,1408,Watch,Accessories,150,3
7485,2024-11-09,3175,Backpack,Accessories,60,3
7486,2024-12-03,4157,Backpack,Accessories,60,1
7487,2024-09-14,3505,T-Shirt,Fashion,40,3
7488,2024-10-22,4213,Tablet,Electronics,300,1
7489,2024-10-29,4532,T-Shirt,Fashion,40,4
7490,2024-02-22,4885,Camera,Electronics,700,2
7491,2024-12-13,1426,Headphones,Electronics,80,1
7492,2024-08-31,1491,Tablet,Electronics,300,3
7493,2024-05-07,2226,Laptop,Electronics,800,2
7494,2024-05-22,4416,Backpack,Accessories,60,2
7495,2024-07-21,1807,Laptop,Electronics,800,2
7496,2024-06-07,2604,T-Shirt,Fashion,40,4
7497,2024-03-24,2837,Watch,Accessories,150,2
7498,2024-09-19,4950,Phone,Electronics,500,3
7499,2024-02-07,1992,Sunglasses,Accessories,90,2
7500,2024-10-17,4146,Camera,Electronics,700,2
7501,2024-10-27,4534,Tablet,Electronics,300,2
7502,2024-10-21,3975,T-Shirt,Fashion,40,2
7503,2024-04-22,2567,Headphones,Electronics,80,4
7504,2024-04-01,2759,Tablet,Electronics,300,4
7505,2024-04-03,2717,Tablet,Electronics,300,3
7506,2024-12-14,3264,Shoes,Fashion,120,3
7507,2024-05-02,3763,Laptop,Electronics,800,4
7508,2024-11-17,3599,Watch,Accessories,150,3
7509,2024-09-17,2282,T-Shirt,Fashion,40,2
7510,2024-08-11,1454,Phone,Electronics,500,4
7511,2024-09-20,4460,Phone,Electronics,500,4
7512,2024-05-11,2590,Headphones,Electronics,80,1
7513,2024-11-17,3301,Watch,Accessories,150,4
7514,2024-07-02,4221,Camera,Electronics,700,4
7515,2024-02-10,4318,Sunglasses,Accessories,90,4
7516,2024-08-18,2191,T-Shirt,Fashion,40,1
7517,2024-11-16,2679,Sunglasses,Accessories,90,2
7518,2024-05-16,1485,Headphones,Electronics,80,1
7519,2024-05-23,4101,Tablet,Electronics,300,1
7520,2024-05-13,2616,Headphones,Electronics,80,2
7521,2024-05-31,3525,T-Shirt,Fashion,40,3
7522,2024-05-05,3164,Phone,Electronics,500,4
7523,2024-04-24,4041,Phone,Electronics,500,2
7524,2024-02-21,1145,Backpack,Accessories,60,3
7525,2024-09-10,1206,Sunglasses,Accessories,90,3
7526,2024-09-18,3415,Phone,Electronics,500,4
7527,2024-10-01,2781,Watch,Accessories,150,1
7528,2024-01-12,1326,Phone,Electronics,500,1
7529,2024-07-17,2226,Sunglasses,Accessories,90,4
7530,2024-09-19,2256,T-Shirt,Fashion,40,1
7531,2024-10-11,2537,Phone,Electronics,500,2
7532,2024-12-13,3669,T-Shirt,Fashion,40,2
7533,2024-05-06,2113,Headphones,Electronics,80,1
7534,2024-04-01,1389,Watch,Accessories,150,1
7535,2024-11-27,3752,T-Shirt,Fashion,40,2
7536,2024-12-21,1837,Laptop,Electronics,800,1
7537,2024-01-28,4724,Tablet,Electronics,300,1
7538,2024-01-28,3269,Laptop,Electronics,800,1
7539,2024-05-02,2147,Phone,Electronics,500,3
7540,2024-01-08,1093,Backpack,Accessories,60,4
7541,2024-05-28,3488,Tablet,Electronics,300,1
7542,2024-07-12,2922,Watch,Accessories,150,4
7543,2024-07-10,4928,Tablet,Electronics,300,4
7544,2024-02-12,2068,Laptop,Electronics,800,1
7545,2024-05-08,1038,Sunglasses,Accessories,90,4
7546,2024-01-02,4767,Shoes,Fashion,120,1
7547,2024-01-27,2143,Headphones,Electronics,80,4
7548,2024-02-17,1950,Laptop,Electronics,800,3
7549,2024-02-02,4011,Phone,Electronics,500,1
7550,2024-10-19,2806,Sunglasses,Accessories,90,4
7551,2024-05-04,4917,Sunglasses,Accessories,90,1
7552,2024-08-22,3876,Laptop,Electronics,800,1
7553,2024-03-07,4344,Headphones,Electronics,80,1
7554,2024-04-26,4380,Phone,Electronics,500,2
7555,2024-04-26,1448,Watch,Accessories,150,2
7556,2024-04-12,3711,Shoes,Fashion,120,4
7557,2024-01-17,3841,Phone,Electronics,500,4
7558,2024-02-22,2189,Laptop,Electronics,800,2
7559,2024-12-10,3562,Camera,Electronics,700,1
7560,2024-03-31,1366,Headphones,Electronics,80,1
7561,2024-07-04,1786,Backpack,Accessories,60,3
7562,2024-12-02,3957,Headphones,Electronics,80,3
7563,2024-11-04,2499,Camera,Electronics,700,1
7564,2024-05-13,4429,Laptop,Electronics,800,4
7565,2024-12-11,3708,Shoes,Fashion,120,4
7566,2024-12-25,2055,Laptop,Electronics,800,3
7567,2024-03-25,2174,Tablet,Electronics,300,4
7568,2024-03-21,2171,Shoes,Fashion,120,4
7569,2024-11-30,2994,Laptop,Electronics,800,4
7570,2024-05-10,3519,Tablet,Electronics,300,4
7571,2024-10-21,2855,Tablet,Electronics,300,1
7572,2024-07-25,1548,Backpack,Accessories,60,3
7573,2024-10-09,3496,Headphones,Electronics,80,4
7574,2024-09-23,4432,Watch,Accessories,150,3
7575,2024-04-01,3016,Laptop,Electronics,800,3
7576,2024-01-29,1195,Laptop,Electronics,800,2
7577,2024-07-05,4272,Backpack,Accessories,60,1
7578,2024-11-13,2872,Phone,Electronics,500,3
7579,2024-04-04,3991,Shoes,Fashion,120,4
7580,2024-07-21,1980,Tablet,Electronics,300,4
7581,2024-06-02,3912,Watch,Accessories,150,1
7582,2024-09-18,1100,Phone,Electronics,500,3
7583,2024-10-18,4691,Tablet,Electronics,300,1
7584,2024-11-12,3940,T-Shirt,Fashion,40,1
7585,2024-09-26,1370,Sunglasses,Accessories,90,2
7586,2024-08-23,3381,T-Shirt,Fashion,40,1
7587,2024-01-31,1834,Phone,Electronics,500,4
7588,2024-03-21,2684,Phone,Electronics,500,3
7589,2024-01-06,2969,Sunglasses,Accessories,90,2
7590,2024-05-18,4015,Phone,Electronics,500,1
7591,2024-04-19,4610,Camera,Electronics,700,1
7592,2024-12-02,3020,Headphones,Electronics,80,4
7593,2024-12-30,4497,Sunglasses,Accessories,90,4
7594,2024-08-17,4189,Shoes,Fashion,120,2
7595,2024-10-04,2540,Watch,Accessories,150,2
7596,2024-07-31,4833,Headphones,Electronics,80,2
7597,2024-08-18,4679,T-Shirt,Fashion,40,1
7598,2024-06-17,1136,T-Shirt,Fashion,40,4
7599,2024-07-19,1355,Tablet,Electronics,300,1
7600,2024-10-28,4863,Watch,Accessories,150,4
7601,2024-11-14,3441,Phone,Electronics,500,4
7602,2024-12-20,1959,Backpack,Accessories,60,2
7603,2024-03-04,4646,Headphones,Electronics,80,2
7604,2024-11-25,2214,T-Shirt,Fashion,40,2
7605,2024-01-20,4783,Backpack,Accessories,60,3
7606,2024-10-03,4074,Shoes,Fashion,120,2
7607,2024-04-07,2537,Camera,Electronics,700,2
7608,2024-08-31,3543,Phone,Electronics,500,1
7609,2024-10-03,4914,Sunglasses,Accessories,90,1
7610,2024-07-13,2059,Backpack,Accessories,60,2
7611,2024-05-08,1970,Tablet,Electronics,300,2
7612,2024-02-26,4369,T-Shirt,Fashion,40,3
7613,2024-06-30,4990,Camera,Electronics,700,4
7614,2024-04-24,4077,Camera,Electronics,700,1
7615,2024-01-28,3856,Shoes,Fashion,120,3
7616,2024-01-08,1518,Laptop,Electronics,800,1
7617,2024-03-05,1370,Shoes,Fashion,120,3
7618,2024-05-13,2087,Tablet,Electronics,300,2
7619,2024-10-03,4703,Headphones,Electronics,80,3
7620,2024-09-01,2504,Laptop,Electronics,800,1
7621,2024-01-18,3941,Laptop,Electronics,800,1
7622,2024-06-05,2631,Backpack,Accessories,60,4
7623,2024-01-25,4211,Phone,Electronics,500,4
7624,2024-09-24,4224,Tablet,Electronics,300,1
7625,2024-12-23,2018,Backpack,Accessories,60,2
7626,2024-11-09,1319,Watch,Accessories,150,1
7627,2024-08-07,2222,Tablet,Electronics,300,2
7628,2024-01-27,1094,Phone,Electronics,500,2
7629,2024-06-18,1833,Watch,Accessories,150,2
7630,2024-05-15,3241,Sunglasses,Accessories,90,1
7631,2024-02-07,1370,Headphones,Electronics,80,2
7632,2024-08-18,1945,Tablet,Electronics,300,2
7633,2024-11-05,2666,Phone,Electronics,500,3
7634,2024-03-20,2848,Camera,Electronics,700,1
7635,2024-03-30,4494,Tablet,Electronics,300,1
7636,2024-01-31,4685,Shoes,Fashion,120,3
7637,2024-08-18,2902,Watch,Accessories,150,2
7638,2024-10-26,3321,Laptop,Electronics,800,4
7639,2024-02-20,2303,Phone,Electronics,500,3
7640,2024-11-17,3290,T-Shirt,Fashion,40,3
7641,2024-08-02,2105,Headphones,Electronics,80,2
7642,2024-10-16,2004,Tablet,Electronics,300,1
7643,2024-04-13,3397,Shoes,Fashion,120,4
7644,2024-11-28,1691,Sunglasses,Accessories,90,4
7645,2024-05-17,2126,Phone,Electronics,500,4
7646,2024-11-04,2614,Tablet,Electronics,300,3
7647,2024-01-13,3155,Tablet,Electronics,300,3
7648,2024-06-09,4917,Shoes,Fashion,120,4
7649,2024-09-16,2816,Backpack,Accessories,60,3
7650,2024-01-19,3529,Shoes,Fashion,120,1
7651,2024-04-26,3690,Backpack,Accessories,60,4
7652,2024-03-16,3044,Camera,Electronics,700,4
7653,2024-02-04,1076,Headphones,Electronics,80,2
7654,2024-07-12,1813,Phone,Electronics,500,3
7655,2024-09-01,1209,Watch,Accessories,150,2
7656,2024-11-19,4560,Watch,Accessories,150,3
7657,2024-07-20,1596,T-Shirt,Fashion,40,2
7658,2024-03-14,1631,Phone,Electronics,500,3
7659,2024-08-04,1348,Watch,Accessories,150,4
7660,2024-12-26,1856,Phone,Electronics,500,4
7661,2024-04-21,3348,Laptop,Electronics,800,1
7662,2024-07-04,1774,Phone,Electronics,500,3
7663,2024-05-20,4776,Tablet,Electronics,300,2
7664,2024-05-23,4538,Laptop,Electronics,800,1
7665,2024-04-15,3476,Shoes,Fashion,120,3
7666,2024-10-23,1296,Shoes,Fashion,120,4
7667,2024-06-25,1983,Laptop,Electronics,800,1
7668,2024-09-25,4006,Tablet,Electronics,300,1
7669,2024-07-01,1054,Phone,Electronics,500,3
7670,2024-06-24,2177,T-Shirt,Fashion,40,2
7671,2024-04-24,2693,Backpack,Accessories,60,2
7672,2024-03-09,1437,T-Shirt,Fashion,40,3
7673,2024-06-25,3658,T-Shirt,Fashion,40,2
7674,2024-01-19,1619,Sunglasses,Accessories,90,1
7675,2024-04-13,2288,Headphones,Electronics,80,1
7676,2024-01-21,2510,Tablet,Electronics,300,2
7677,2024-04-26,3223,Tablet,Electronics,300,4
7678,2024-08-12,4896,Tablet,Electronics,300,4
7679,2024-03-09,4282,Shoes,Fashion,120,3
7680,2024-11-21,3525,Camera,Electronics,700,1
7681,2024-09-22,1098,Shoes,Fashion,120,2
7682,2024-05-16,3564,Watch,Accessories,150,3
7683,2024-03-28,3501,Sunglasses,Accessories,90,3
7684,2024-04-01,2212,Shoes,Fashion,120,3
